ID,CAT,SCAT,TTL,DESC,NT,KV,UN,PL,CS,EW,SS,DS,TC,PM,EP,EO,TBBC
792,Overhead line,HVAC,Stage 1 development: 1 x Sulphur DCST 518 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (518 MVA), 30oC (536 MVA), 40oC (496 MVA), 45oC (476 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,332991.88507809874,306744.04074702883,78533.72495755517,0.0,44410.0,0.0,81082.0,167030.59255137655,113869.5652173913,1124661.8085514507
793,Overhead line,HVAC,Stage 2 development: 1 x Sulphur DCST 518 MVA,"Second circuit strung on the vacant side of the double circuit tower. This reflects stage 2 of developing an Overhead lines double circuit single tower, single conductor per phase.  Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (518 MVA), 30oC (536 MVA), 40oC (496 MVA), 45oC (476 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,110997.29502603291,0.0,78533.72495755517,0.0,0.0,0.0,81082.0,0.0,0.0,270613.0199835881
794,Overhead line,HVAC,1 x Uranus SCST 221 MVA,"Overhead lines single circuit single tower, single conductor per phase.  Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (221 MVA), 30oC (229 MVA), 40oC (213 MVA), 45oC (204 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,326544.03132064966,306744.04074702883,78533.72495755517,0.0,38958.31178556467,0.0,75630.61741559149,167030.59255137655,113869.5652173913,1107310.8839951577
795,Overhead line,HVAC,1 x Uranus DCST 442 MVA,"Overhead lines double circuit single tower, single conductor per phase.  Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (442 MVA), 30oC (458 MVA), 40oC (426 MVA), 45oC (408 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,387962.1373549884,306744.04074702883,157067.44991511034,0.0,44410.0,0.0,81082.0,167030.59255137655,113869.5652173913,1258165.7857858955
796,Overhead line,HVAC,Stage 1 development: 1 x Uranus DCST 442 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (442 MVA), 30oC (458 MVA), 40oC (426 MVA), 45oC (408 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,290971.6030162413,306744.04074702883,78533.72495755517,0.0,44410.0,0.0,81082.0,167030.59255137655,113869.5652173913,1082641.526489593
797,Overhead line,HVAC,Stage 2 development: 1 x Uranus DCST 442 MVA,"Second circuit strung on the vacant side of the double circuit tower. This reflects stage 2 of developing an Overhead lines double circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (442 MVA), 30oC (458 MVA), 40oC (426 MVA), 45oC (408 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,96990.5343387471,0.0,78533.72495755517,0.0,0.0,0.0,81082.0,0.0,0.0,256606.25929630228
798,Overhead line,HVAC,1 x Taurus SCST 173 MVA,"Overhead lines single circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (173 MVA), 30oC (178 MVA), 40oC (167 MVA), 45oC (161 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,308834.80827361566,306744.04074702883,78533.72495755517,0.0,38958.31178556467,0.0,75630.61741559149,167030.59255137655,113869.5652173913,1089601.6609481238
799,Overhead line,HVAC,1 x Taurus DCST 346 MVA,"Overhead lines double circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (346 MVA), 30oC (356 MVA), 40oC (334 MVA), 45oC (322 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,340543.8738861303,306744.04074702883,157067.44991511034,0.0,44410.0,0.0,81082.0,167030.59255137655,113869.5652173913,1210747.5223170372
800,Overhead line,HVAC,Stage 1 development: 1 x Taurus DCST 346 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (346 MVA), 30oC (356 MVA), 40oC (334 MVA), 45oC (322 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,255407.9054145977,306744.04074702883,78533.72495755517,0.0,44410.0,0.0,81082.0,167030.59255137655,113869.5652173913,1047077.8288879497
801,Overhead line,HVAC,Stage 2 development: 1 x Taurus DCST 346 MVA,"Second circuit strung on the vacant side of the double circuit tower. This reflects stage 2 of developing an Overhead lines double circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (346 MVA), 30oC (356 MVA), 40oC (334 MVA), 45oC (322 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,85135.96847153257,0.0,78533.72495755517,0.0,0.0,0.0,81082.0,0.0,0.0,244751.69342908775
